"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","NK","squamous cell carcinoma","squamous cell carcinoma","3/7","84/2178",0.00173208534442364,0.0406451722023569,0.000721085254920584,"ING1/KPNA2/NCOR2",3
"2","NK","hepatocellular carcinoma","hepatocellular carcinoma","3/7","85/2178",0.00179292186412058,0.0406451722023569,0.000721085254920584,"IGF2R/KPNA2/NCOR2",3
"3","NK","thrombocytopenia","thrombocytopenia","3/7","87/2178",0.00191864747604258,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2/ITGA2B",3
"4","NK","alzheimer disease","alzheimer disease","3/7","103/2178",0.00312954272521707,0.0406451722023569,0.000721085254920584,"SORL1/KPNA2/NCOR2",3
"5","NK","breast cancer","breast cancer","3/7","105/2178",0.00330787708769244,0.0406451722023569,0.000721085254920584,"HMMR/KPNA2/NCOR2",3
"6","NK","adenoma","adenoma","2/7","80/2178",0.0248192907912281,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"7","NK","adenocarcinoma","adenocarcinoma","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"8","NK","adrenoleukodystrophy","adrenoleukodystrophy","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"9","NK","arthrogryposis","arthrogryposis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"10","NK","asperger syndrome","asperger syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"11","NK","atopy","atopy","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"12","NK","autoimmune disease","autoimmune disease","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"13","NK","bare lymphocyte syndrome","bare lymphocyte syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"14","NK","bartter syndrome","bartter syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"15","NK","central hypoventilation syndrome","central hypoventilation syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"16","NK","cholestasis","cholestasis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"17","NK","dyskeratosis","dyskeratosis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"18","NK","episodic ataxia","episodic ataxia","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"19","NK","fetal hemoglobin quantitative trait locus","fetal hemoglobin quantitative trait locus","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"20","NK","glioblastoma","glioblastoma","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"21","NK","goiter","goiter","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"22","NK","hemochromatosis","hemochromatosis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"23","NK","homocystinuria","homocystinuria","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"24","NK","infections","infections","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"25","NK","kallmann syndrome","kallmann syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"26","NK","keratosis","keratosis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"27","NK","lipodystrophy","lipodystrophy","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"28","NK","lissencephaly","lissencephaly","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"29","NK","lymphedema","lymphedema","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"30","NK","lymphoproliferative syndrome","lymphoproliferative syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"31","NK","malignant hyperthermia","malignant hyperthermia","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"32","NK","meckel syndrome","meckel syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"33","NK","mitochondrial dna depletion syndrome","mitochondrial dna depletion syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"34","NK","mucopolysaccharidosis","mucopolysaccharidosis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"35","NK","nephronophthisis","nephronophthisis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"36","NK","otosclerosis","otosclerosis","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"37","NK","paget disease","paget disease","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"38","NK","pheochromocytoma","pheochromocytoma","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"39","NK","preeclampsia","preeclampsia","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"40","NK","refsum disease","refsum disease","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"41","NK","restless legs syndrome","restless legs syndrome","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"42","NK","vitreoretinopathy","vitreoretinopathy","2/7","83/2178",0.026603792782809,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"43","NK","aids","aids","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"44","NK","amelogenesis imperfecta","amelogenesis imperfecta","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"45","NK","amyloidosis","amyloidosis","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"46","NK","body mass index","body mass index","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"47","NK","colon cancer","colon cancer","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"48","NK","cutis laxa","cutis laxa","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"49","NK","dermatitis","dermatitis","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"50","NK","dyslexia","dyslexia","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"51","NK","endometrial cancer","endometrial cancer","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"52","NK","epiphyseal dysplasia, multiple","epiphyseal dysplasia, multiple","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"53","NK","hypoglycemia","hypoglycemia","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"54","NK","neutropenia","neutropenia","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"55","NK","nevus","nevus","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"56","NK","night blindness","night blindness","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"57","NK","ovarian failure","ovarian failure","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"58","NK","polydactyly","polydactyly","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"59","NK","porphyria","porphyria","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"60","NK","pseudohypoaldosteronism","pseudohypoaldosteronism","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"61","NK","sarcoma","sarcoma","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"62","NK","wilms tumor","wilms tumor","2/7","84/2178",0.0272104197935013,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
"63","NK","atrial fibrillation","atrial fibrillation","2/7","85/2178",0.027822889623125,0.0406451722023569,0.000721085254920584,"KPNA2/NCOR2",2
